#"bin","chrom","chromStart","chromEnd","name","length","cpgNum","gcNum","perCpg","perGc","obsExp"
"602","chr19","2352226","2352431","CpG: 16","205","16","143","15.6","69.8","0.64"
"602","chr19","2352983","2353560","CpG: 45","577","45","411","15.6","71.2","0.63"
"602","chr19","2354291","2354562","CpG: 23","271","23","186","17","68.6","0.73"
"603","chr19","2360243","2360755","CpG: 38","512","38","344","14.8","67.2","0.69"
"603","chr19","2424007","2427985","CpG: 296","3978","296","2554","14.9","64.2","0.72"
"603","chr19","2428351","2428733","CpG: 28","382","28","248","14.7","64.9","0.7"
"603","chr19","2430283","2430600","CpG: 25","317","25","205","15.8","64.7","0.76"
"603","chr19","2432849","2434079","CpG: 86","1230","86","838","14","68.1","0.67"
"603","chr19","2436492","2436796","CpG: 38","304","38","242","25","79.6","1.07"
"603","chr19","2444302","2444524","CpG: 19","222","19","146","17.1","65.8","0.86"
"603","chr19","2455865","2457080","CpG: 131","1215","131","857","21.6","70.5","0.88"
"603","chr19","2462066","2462444","CpG: 30","378","30","268","15.9","70.9","0.63"
"603","chr19","2474612","2476830","CpG: 183","2218","183","1340","16.5","60.4","0.91"
"603","chr19","2477136","2477379","CpG: 21","243","21","167","17.3","68.7","0.73"
"603","chr19","2478867","2479260","CpG: 31","393","31","282","15.8","71.8","0.61"
"603","chr19","2488289","2488572","CpG: 26","283","26","189","18.4","66.8","0.83"
"603","chr19","2489066","2489643","CpG: 62","577","62","394","21.5","68.3","0.92"
"604","chr19","2494097","2494904","CpG: 71","807","71","520","17.6","64.4","0.85"
"604","chr19","2511394","2511784","CpG: 27","390","27","255","13.8","65.4","0.65"
"604","chr19","2513217","2513698","CpG: 35","481","35","306","14.6","63.6","0.72"
"604","chr19","2524730","2525462","CpG: 46","732","46","464","12.6","63.4","0.63"
"604","chr19","2540908","2541140","CpG: 18","232","18","154","15.5","66.4","0.71"
"604","chr19","2543640","2543880","CpG: 18","240","18","161","15","67.1","0.67"
"604","chr19","2546622","2546860","CpG: 24","238","24","160","20.2","67.2","0.93"
"604","chr19","2555753","2556148","CpG: 31","395","31","264","15.7","66.8","0.7"
"604","chr19","2578958","2579184","CpG: 18","226","18","150","15.9","66.4","0.73"
"604","chr19","2588377","2588592","CpG: 18","215","18","131","16.7","60.9","0.91"
"604","chr19","2607727","2607969","CpG: 18","242","18","159","14.9","65.7","0.7"
"604","chr19","2610949","2611466","CpG: 38","517","38","350","14.7","67.7","0.65"
"604","chr19","2613934","2614135","CpG: 16","201","16","130","15.9","64.7","0.76"
"605","chr19","2622524","2622861","CpG: 33","337","33","227","19.6","67.4","0.94"
"605","chr19","2643289","2643635","CpG: 28","346","28","219","16.2","63.3","0.86"
"605","chr19","2650661","2650913","CpG: 18","252","18","161","14.3","63.9","0.7"
"605","chr19","2702534","2702771","CpG: 37","237","37","190","31.2","80.2","1.02"
"605","chr19","2717235","2717837","CpG: 56","602","56","388","18.6","64.5","0.9"
"605","chr19","2720632","2721785","CpG: 114","1153","114","850","19.8","73.7","0.75"
"605","chr19","2723170","2723392","CpG: 18","222","18","157","16.2","70.7","0.65"
"605","chr19","2731693","2731969","CpG: 25","276","25","203","18.1","73.6","0.69"
"605","chr19","2732658","2733541","CpG: 75","883","75","614","17","69.5","0.7"
"605","chr19","2739853","2740395","CpG: 56","542","56","378","20.7","69.7","0.86"
"606","chr19","2754547","2754940","CpG: 34","393","34","254","17.3","64.6","0.83"
"606","chr19","2755327","2755631","CpG: 23","304","23","197","15.1","64.8","0.73"
"606","chr19","2761667","2761911","CpG: 33","244","33","160","27","65.6","1.3"
"606","chr19","2772813","2773932","CpG: 105","1119","105","809","18.8","72.3","0.77"
"606","chr19","2774198","2774552","CpG: 24","354","24","206","13.6","58.2","0.8"
"606","chr19","2782896","2783621","CpG: 72","725","72","490","19.9","67.6","0.87"
"606","chr19","2785213","2785841","CpG: 72","628","72","458","22.9","72.9","0.86"
"606","chr19","2790378","2790719","CpG: 25","341","25","219","14.7","64.2","0.73"
"606","chr19","2799495","2799976","CpG: 36","481","36","315","15","65.5","0.71"
"606","chr19","2807226","2808388","CpG: 92","1162","92","801","15.8","68.9","0.67"
"606","chr19","2810143","2810764","CpG: 49","621","49","434","15.8","69.9","0.65"
"606","chr19","2811640","2811870","CpG: 19","230","19","148","16.5","64.3","0.87"
"606","chr19","2819632","2820297","CpG: 81","665","81","462","24.4","69.5","1.01"
"606","chr19","2840866","2842215","CpG: 154","1349","154","960","22.8","71.2","0.9"
"606","chr19","2858895","2859241","CpG: 27","346","27","220","15.6","63.6","0.78"
"607","chr19","2888931","2889214","CpG: 28","283","28","191","19.8","67.5","0.88"
"607","chr19","2900331","2901205","CpG: 98","874","98","612","22.4","70","0.92"
"607","chr19","2926775","2927118","CpG: 35","343","35","232","20.4","67.6","0.9"
"607","chr19","2944684","2945509","CpG: 83","825","83","570","20.1","69.1","0.84"
"607","chr19","2950361","2950964","CpG: 50","603","50","383","16.6","63.5","0.82"
"607","chr19","2977243","2977634","CpG: 40","391","40","276","20.5","70.6","0.83"
"607","chr19","3006275","3006723","CpG: 35","448","35","311","15.6","69.4","0.67"
"608","chr19","3028594","3029330","CpG: 55","736","55","441","14.9","59.9","0.83"
"608","chr19","3035640","3035874","CpG: 18","234","18","152","15.4","65","0.74"
"608","chr19","3036218","3036620","CpG: 34","402","34","244","16.9","60.7","0.94"
"608","chr19","3047180","3047446","CpG: 39","266","39","212","29.3","79.7","0.94"
"608","chr19","3061190","3062800","CpG: 182","1610","182","1196","22.6","74.3","0.82"
"608","chr19","3094143","3094384","CpG: 26","241","26","135","21.6","56","1.42"
"608","chr19","3094644","3095057","CpG: 38","413","38","256","18.4","62","0.96"
"608","chr19","3097566","3097795","CpG: 22","229","22","155","19.2","67.7","0.84"
"608","chr19","3110098","3110440","CpG: 31","342","31","234","18.1","68.4","0.78"
"608","chr19","3112649","3113630","CpG: 78","981","78","639","15.9","65.1","0.75"
"608","chr19","3114754","3115096","CpG: 28","342","28","234","16.4","68.4","0.73"
"608","chr19","3120996","3122718","CpG: 110","1722","110","1056","12.8","61.3","0.68"
"609","chr19","3162843","3163163","CpG: 27","320","27","218","16.9","68.1","0.73"
"609","chr19","3178743","3179988","CpG: 95","1245","95","862","15.3","69.2","0.64"
"609","chr19","3185742","3186494","CpG: 65","752","65","468","17.3","62.2","0.91"
"609","chr19","3190636","3191420","CpG: 59","784","59","507","15.1","64.7","0.75"
"609","chr19","3192418","3192707","CpG: 33","289","33","209","22.8","72.3","0.87"
"609","chr19","3196190","3196395","CpG: 16","205","16","140","15.6","68.3","0.67"
"609","chr19","3198819","3199122","CpG: 23","303","23","208","15.2","68.6","0.64"
"609","chr19","3201457","3201683","CpG: 22","226","22","163","19.5","72.1","0.77"
"609","chr19","3204528","3204918","CpG: 34","390","34","273","17.4","70","0.71"
"609","chr19","3207922","3208159","CpG: 24","237","24","170","20.3","71.7","0.8"
"609","chr19","3224397","3225009","CpG: 77","612","77","426","25.2","69.6","1.04"
"609","chr19","3228586","3228994","CpG: 32","408","32","277","15.7","67.9","0.75"
"609","chr19","3270481","3270721","CpG: 45","240","45","206","37.5","85.8","1.05"
"609","chr19","3275610","3276041","CpG: 40","431","40","315","18.6","73.1","0.73"
"610","chr19","3285858","3286123","CpG: 28","265","28","204","21.1","77","0.79"
"610","chr19","3293269","3293550","CpG: 20","281","20","190","14.2","67.6","0.65"
"610","chr19","3314652","3314953","CpG: 31","301","31","222","20.6","73.8","0.76"
"610","chr19","3358497","3361250","CpG: 313","2753","313","1905","22.7","69.2","0.96"
"610","chr19","3366643","3367471","CpG: 70","828","70","548","16.9","66.2","0.79"
"610","chr19","3369479","3369859","CpG: 32","380","32","267","16.8","70.3","0.68"
"610","chr19","3381527","3382277","CpG: 73","750","73","510","19.5","68","0.84"
"610","chr19","3387965","3388205","CpG: 23","240","23","182","19.2","75.8","0.67"
"610","chr19","3398630","3398937","CpG: 24","307","24","206","15.6","67.1","0.69"
"610","chr19","3404622","3405274","CpG: 51","652","51","454","15.6","69.6","0.65"
"611","chr19","3434931","3435419","CpG: 58","488","58","333","23.8","68.2","1.02"
"611","chr19","3452460","3452740","CpG: 22","280","22","189","15.7","67.5","0.76"
"611","chr19","3453365","3453958","CpG: 42","593","42","393","14.2","66.3","0.65"
"611","chr19","3456184","3456583","CpG: 29","399","29","279","14.5","69.9","0.6"
"611","chr19","3463014","3464360","CpG: 110","1346","110","962","16.3","71.5","0.64"
"611","chr19","3481784","3482050","CpG: 20","266","20","174","15","65.4","0.7"
"611","chr19","3482629","3483431","CpG: 66","802","66","565","16.5","70.4","0.66"
"611","chr19","3491053","3492504","CpG: 109","1451","109","933","15","64.3","0.73"
"611","chr19","3500418","3500842","CpG: 46","424","46","290","21.7","68.4","0.94"
"611","chr19","3505822","3506772","CpG: 113","950","113","692","23.8","72.8","0.9"
"611","chr19","3531570","3532193","CpG: 47","623","47","430","15.1","69","0.63"
"611","chr19","3532435","3532668","CpG: 19","233","19","156","16.3","67","0.73"
"612","chr19","3546146","3546384","CpG: 20","238","20","164","16.8","68.9","0.72"
"612","chr19","3547930","3548341","CpG: 33","411","33","285","16.1","69.3","0.67"
"612","chr19","3556964","3558295","CpG: 149","1331","149","953","22.4","71.6","0.87"
"612","chr19","3572547","3574554","CpG: 167","2007","167","1359","16.6","67.7","0.74"
"612","chr19","3576630","3578316","CpG: 147","1686","147","1071","17.4","63.5","0.9"
"612","chr19","3585359","3585949","CpG: 51","590","51","345","17.3","58.5","1.01"
"612","chr19","3586744","3587106","CpG: 25","362","25","236","13.8","65.2","0.67"
"612","chr19","3595634","3595988","CpG: 31","354","31","250","17.5","70.6","0.71"
"612","chr19","3599916","3600568","CpG: 69","652","69","468","21.2","71.8","0.82"
"612","chr19","3606373","3607272","CpG: 69","899","69","628","15.4","69.9","0.63"
"612","chr19","3611796","3613660","CpG: 160","1864","160","1238","17.2","66.4","0.78"
"612","chr19","3623820","3624143","CpG: 28","323","28","186","17.3","57.6","1.05"
"612","chr19","3626500","3627276","CpG: 78","776","78","540","20.1","69.6","0.83"
"612","chr19","3637310","3637717","CpG: 36","407","36","275","17.7","67.6","0.78"
"612","chr19","3648528","3648768","CpG: 18","240","18","169","15","70.4","0.61"
"612","chr19","3649055","3650032","CpG: 88","977","88","676","18","69.2","0.81"
"612","chr19","3651792","3652136","CpG: 35","344","35","236","20.3","68.6","0.87"
"612","chr19","3653268","3653647","CpG: 28","379","28","246","14.8","64.9","0.71"
"612","chr19","3659643","3659951","CpG: 23","308","23","200","14.9","64.9","0.71"
"613","chr19","3671904","3672123","CpG: 20","219","20","147","18.3","67.1","0.82"
"613","chr19","3676301","3676585","CpG: 22","284","22","177","15.5","62.3","0.82"
"613","chr19","3687788","3688264","CpG: 38","476","38","343","16","72.1","0.62"
"613","chr19","3696993","3697353","CpG: 27","360","27","242","15","67.2","0.75"
"613","chr19","3697839","3698380","CpG: 39","541","39","348","14.4","64.3","0.7"
"613","chr19","3699952","3700469","CpG: 76","517","76","414","29.4","80.1","0.95"
"613","chr19","3721466","3721707","CpG: 23","241","23","168","19.1","69.7","0.79"
"613","chr19","3730417","3730771","CpG: 31","354","31","244","17.5","68.9","0.77"
"613","chr19","3747834","3748089","CpG: 28","255","28","178","22","69.8","0.91"
"613","chr19","3751111","3751570","CpG: 41","459","41","328","17.9","71.5","0.71"
"613","chr19","3753746","3754259","CpG: 39","513","39","336","15.2","65.5","0.71"
"613","chr19","3761495","3761828","CpG: 36","333","36","236","21.6","70.9","0.88"
"613","chr19","3762657","3763111","CpG: 38","454","38","291","16.7","64.1","0.85"
"613","chr19","3767173","3767453","CpG: 23","280","23","187","16.4","66.8","0.74"
"613","chr19","3770568","3770944","CpG: 35","376","35","285","18.6","75.8","0.66"
"613","chr19","3785513","3786655","CpG: 144","1142","144","851","25.2","74.5","0.92"
"614","chr19","3801394","3801821","CpG: 38","427","38","283","17.8","66.3","0.82"
"614","chr19","3805861","3806174","CpG: 27","313","27","224","17.3","71.6","0.68"
"614","chr19","3810780","3811197","CpG: 32","417","32","283","15.3","67.9","0.67"
"614","chr19","3820101","3820306","CpG: 19","205","19","147","18.5","71.7","0.73"
"614","chr19","3821061","3821448","CpG: 31","387","31","271","16","70","0.69"
"614","chr19","3821976","3822280","CpG: 35","304","35","209","23","68.8","0.98"
"614","chr19","3825122","3825518","CpG: 27","396","27","254","13.6","64.1","0.67"
"614","chr19","3831365","3831809","CpG: 35","444","35","295","15.8","66.4","0.79"
"614","chr19","3834517","3834905","CpG: 28","388","28","250","14.4","64.4","0.7"
"614","chr19","3838024","3838225","CpG: 18","201","18","105","17.9","52.2","1.35"
"614","chr19","3868588","3868839","CpG: 24","251","24","190","19.1","75.7","0.74"
"614","chr19","3870790","3871045","CpG: 18","255","18","145","14.1","56.9","0.92"
"614","chr19","3880720","3881280","CpG: 41","560","41","366","14.6","65.4","0.69"
"614","chr19","3907691","3908400","CpG: 59","709","59","470","16.6","66.3","0.76"
"615","chr19","3933475","3933818","CpG: 36","343","36","250","21","72.9","0.79"
"615","chr19","3937325","3937969","CpG: 44","644","44","465","13.7","72.2","0.7"
"615","chr19","3938288","3938549","CpG: 17","261","17","187","13","71.6","0.64"
"615","chr19","3942012","3942252","CpG: 18","240","18","158","15","65.8","0.72"
"615","chr19","3958494","3959814","CpG: 122","1320","122","923","18.5","69.9","0.76"
"615","chr19","3960983","3961243","CpG: 24","260","24","173","18.5","66.5","0.83"
"615","chr19","3964253","3964991","CpG: 52","738","52","475","14.1","64.4","0.71"
"615","chr19","3970538","3970748","CpG: 15","210","15","132","14.3","62.9","0.98"
"615","chr19","3970849","3971480","CpG: 52","631","52","369","16.5","58.5","1.04"
"615","chr19","3977497","3978162","CpG: 52","665","52","437","15.6","65.7","0.72"
"615","chr19","3982826","3983192","CpG: 29","366","29","236","15.8","64.5","0.76"
"615","chr19","3984964","3985724","CpG: 86","760","86","507","22.6","66.7","1.02"
"615","chr19","4007163","4008169","CpG: 118","1006","118","723","23.5","71.9","0.91"
"615","chr19","4032951","4033646","CpG: 55","695","55","480","15.8","69.1","0.66"
"615","chr19","4037346","4037940","CpG: 51","594","51","381","17.2","64.1","0.84"
"615","chr19","4044919","4045156","CpG: 17","237","17","152","14.3","64.1","0.76"
"615","chr19","4047756","4048430","CpG: 77","674","77","476","22.8","70.6","0.92"
"615","chr19","4053881","4055291","CpG: 154","1410","154","936","21.8","66.4","0.99"
"615","chr19","4059919","4060133","CpG: 19","214","19","157","17.8","73.4","0.69"
"616","chr19","4064088","4067982","CpG: 326","3894","326","2570","16.7","66","0.77"
"616","chr19","4090202","4090690","CpG: 38","488","38","324","15.6","66.4","0.71"
"616","chr19","4101031","4101517","CpG: 32","486","32","323","13.2","66.5","0.61"
"616","chr19","4101773","4101975","CpG: 14","202","14","124","13.9","61.4","0.74"
"616","chr19","4102301","4102979","CpG: 51","678","51","471","15","69.5","0.63"
"616","chr19","4123524","4124349","CpG: 74","825","74","465","17.9","56.4","1.14"
"616","chr19","4173156","4173486","CpG: 29","330","29","177","17.6","53.6","1.24"
"616","chr19","4182262","4182806","CpG: 53","544","53","368","19.5","67.6","0.86"
"617","chr19","4198020","4198572","CpG: 57","552","57","367","20.7","66.5","0.94"
"617","chr19","4217421","4218071","CpG: 75","650","75","506","23.1","77.8","0.79"
"617","chr19","4246831","4247225","CpG: 27","394","27","204","13.7","51.8","1.03"
"617","chr19","4279045","4280237","CpG: 107","1192","107","769","18","64.5","0.87"
"617","chr19","4304545","4305125","CpG: 58","580","58","414","20","71.4","0.79"
"617","chr19","4322977","4323204","CpG: 23","227","23","154","20.3","67.8","0.88"
"618","chr19","4326881","4327383","CpG: 43","502","43","331","17.1","65.9","0.79"
"618","chr19","4328526","4328868","CpG: 36","342","36","245","21.1","71.6","0.87"
"618","chr19","4343269","4344030","CpG: 65","761","65","419","17.1","55.1","1.14"
"618","chr19","4361473","4361781","CpG: 27","308","27","211","17.5","68.5","0.75"
"618","chr19","4371732","4371955","CpG: 16","223","16","152","14.3","68.2","0.62"
"618","chr19","4400120","4400785","CpG: 57","665","57","371","17.1","55.8","1.12"
"618","chr19","4402486","4403094","CpG: 69","608","69","400","22.7","65.8","1.06"
"618","chr19","4446014","4446632","CpG: 51","618","51","410","16.5","66.3","0.75"
"619","chr19","4457264","4458043","CpG: 70","779","70","490","18","62.9","1.01"
"619","chr19","4483034","4483649","CpG: 44","615","44","386","14.3","62.8","0.74"
"619","chr19","4493981","4494494","CpG: 56","513","56","378","21.8","73.7","0.84"
"619","chr19","4523680","4524008","CpG: 36","328","36","247","22","75.3","0.78"
"619","chr19","4531609","4531837","CpG: 19","228","19","161","16.7","70.6","0.67"
"619","chr19","4535057","4535327","CpG: 28","270","28","196","20.7","72.6","0.8"
